Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
-1.13,-1.12,-1.38,-1.8,-.16,-2.52,-3.6199999,-.41999999,-.88999999,.1,.16,-.25999999
-.68000001,-.70999998,.52999997,-1.14,-.25,1.17,1.61,-1.3,-.64999998,-1.89,-1.1799999,-.97000003
-3.1400001,-1.28,-1.15,.74000001,.31,-.92000002,-.81999999,-1.63,-1.96,-2.4000001,1.2,-.89999998
.16,-1,.31,-1.37,.95999998,-2.28,-.86000001,.60000002,.47999999,-1.71,-1.9299999,-1.1799999
-.63999999,4.4000001,-.69999999,.77999997,-.74000001,-1.87,-.99000001,-1.75,.83999997,-.63,-3.28,-1.25
.22,-1.4400001,-.23,.64999998,-2.1700001,.25,-.07,-2.1300001,.38,-.28,-1.58,.38
.70999998,-.11,-2.28,-.23,-3.3,-1.15,-.95999998,-.44999999,-.0099999998,-1.86,-.43000001,2.25
.64999998,.83999997,-2.52,-1.09,-1.66,.63,.58999997,-1.01,.0099999998,-1.12,-1.6900001,-2.5599999
.52999997,-1.25,1.99,-1.08,.14,-2.76,-1.05,.17,1.37,-2.71,-1,-1.51
-.76999998,.15000001,-1.75,-3.24,-2.21,.44,1.16,-.090000004,-.52999997,-3.4000001,.46000001,-1.89
1.0700001,.66000003,.14,-.0099999998,-1.8099999,-.46000001,-1.0599999,.68000001,-1.36,-1.3,-.80000001,-1.76
.85000002,-.88999999,-1.05,-1.89,.70999998,-1.02,-.19,1.86,1.1900001,-1.1900001,-1.63,-1.78
-.89999998,-1.29,-.72000003,.92000002,.72000003,.0099999998,-.28999999,.67000002,-1.11,-1.95,-1.62,-.94
.38999999,.58999997,-1.96,.63999999,-1.95,-.80000001,-2.8299999,-1.95,-1.72,-.0099999998,-2.1900001,-.090000004
-.75,-.44,-.23999999,-2.49,.30000001,-1.1900001,1.4400001,-1.25,.039999999,-1.04,-2.5699999,-2.1800001
.91000003,-.36000001,-1.1799999,-2.1400001,-.75,.23999999,2.49,-1.7,2.22,-.81999999,.16,-1.37
1.22,-1.91,-2.02,-1.71,-1.8099999,-.059999999,2.3499999,.66000003,.20999999,-.83999997,-.77999997,.68000001
-1.62,-1.38,.49000001,-.36000001,-1.92,-1.21,-2.8199999,.2,.5,.51999998,-1.74,-.44
-.55000001,1.34,-1.48,.039999999,-.23999999,1.1799999,-2.29,-.23,.98000002,-.52999997,.34,-.88999999
-1.37,1.33,-1.84,-1.6900001,-3.49,-1.05,-1.8,2.5899999,-.58999997,.25,-1.84,-.41999999
-.090000004,-.74000001,-.89999998,-.07,-.13,-2.0599999,-.67000002,4.2399998,-1.37,-1.7,-1.3200001,-1.51
.41999999,.55000001,-.56999999,-1.6900001,1.21,-.44999999,.1,-2.22,1.12,-1.01,-3.74,-1.13
-1,.34,-1.15,-1.97,-.039999999,-.60000002,-.49000001,-1.99,-2.45,-3.5599999,-.75999999,-.25
-1.17,-.57999998,-1.0700001,-1.4400001,-.63999999,-2.51,-1.13,-.31,-.51999998,-1.16,-1.0599999,-.85000002
-1.55,.039999999,-1.0700001,-.52999997,.94999999,-1.01,-.44,-.23,-.73000002,-1.79,.17,-1.4400001
-1.3,-1.9400001,-.58999997,-1.92,.059999999,-1.72,-.23,-.1,.72000003,-.31,-.0099999998,-.079999998
-3.27,-3.5899999,-2.05,-.82999998,-.050000001,-1.2,-.76999998,-1.1900001,-.14,-1.23,-.75,-.74000001
1.64,.73000002,.43000001,-.2,-1.11,-1.0700001,-4.1100001,-1.0700001,-1.45,-.67000002,-1.4,-3.1600001
-.77999997,-.57999998,.34999999,-2.5599999,-1.6900001,-.82999998,.14,-.050000001,.49000001,-.1,-1.72,-1.6
-1.1900001,-2.46,-.02,1.33,.89999998,-2.52,1.05,-.41,-1.25,-.0099999998,-.029999999,-.88
-.17,-1.71,-3.25,-1.8,-.57999998,-.30000001,-2.1600001,-2.3199999,-2.3,-.88999999,.47,-1.95
-1.3099999,1.37,-2,-1.62,-1.9299999,.80000001,-1.24,-1.1,1.13,2.8299999,-.22,-1.9
-1.51,-1.78,-1.05,.47999999,-.55000001,-.47,.30000001,1.14,.38999999,-1.15,-1.97,2.53
-.13,-.12,-.36000001,.31,1.52,-.74000001,-4.5799999,-3.8599999,-1.4,-1.05,-1.01,.97000003
-1.38,-1.49,2.1800001,-2.6700001,-.13,-2.9000001,-1.1,.86000001,.2,-1.39,-.56999999,.46000001
-.20999999,-.50999999,-.16,.15000001,.47,2.26,-.67000002,-.34,-2.0599999,1.5700001,-1.13,-1.08
2.48,.46000001,1.3,-1.97,-.93000001,-1.41,-2.03,-.20999999,.27000001,-1.25,1.8,1.5
1.3099999,-1.17,1.59,-.0099999998,-4.0700002,-3.29,-2.1600001,-1.1799999,-.97000003,-.56999999,-1.64,-2.3800001
.46000001,.12,-.93000001,-.31,-3.4100001,-2.1400001,-.76999998,-1.62,.58999997,3.3800001,-3.4100001,-1.64
-.94999999,-1.5,-.97000003,-1.04,.5,1.1900001,-2.76,-2.6800001,1.05,.22,.47,-.57999998
-2.8599999,.75999999,.92000002,-.70999998,.41999999,-.81,-1.8099999,2.03,-.66000003,-3.4000001,-3.79,-1.55
-.25999999,-1.33,-1.71,.93000001,.02,-2.52,-1.71,-1.4400001,.64999998,-.73000002,.31,-.72000003
-.92000002,-.72000003,-1.89,-3,-1.09,-.70999998,-.52999997,-1.5,-.63,-1.6900001,-1.02,-1.58
-.33000001,.20999999,.050000001,-.5,2.5,-1.05,-.94999999,-1.64,1.29,.98000002,.80000001,-.059999999
-2.6500001,-.0099999998,-.88999999,.27000001,-2.9000001,-3.55,-.92000002,.23,-.23999999,-.62,.31,.34
-.92000002,-.49000001,-.19,-.95999998,-1.9,-4.3499999,-2.71,-2.3299999,-.40000001,-.37,.22,-1.03
-.37,-.12,1.41,-1.04,.95999998,.56,-2.22,3.79,-.98000002,3.8699999,-1.58,.11
-.73000002,-.47,.02,-2,.07,-.44999999,-.98000002,-.46000001,.62,-.97000003,-.25999999,-.97000003
-.94,-.63,.02,.23999999,-1.29,-1.77,-.55000001,3.2,-1.8200001,-.87,-.37,-.41
-1.97,-1.39,-1.24,-1.15,-.47,.47,-.80000001,-.54000002,-.51999998,-.090000004,-.5,-.17
.55000001,-2.3199999,-1.01,-1.4400001,-2.3499999,-1.4,-2.1199999,-1.46,-3.1199999,-.95999998,-.23999999,-.47
-1.66,-.82999998,-.16,-.23999999,-1.0599999,-1.45,-1.8,-1.2,-2.0599999,-.85000002,.13,-1.99
-1.51,-1.25,.27000001,-3.4200001,.63999999,-2.4100001,-1.33,1.0700001,2.6900001,2.4200001,.62,-2.1700001
-1.87,1.98,-.46000001,-1.76,.0099999998,-.25,.72000003,-2.28,.36000001,.54000002,-.27000001,1.0599999
3.1300001,.30000001,.58999997,-.41,.54000002,-1.88,.13,-1.12,.029999999,-2.74,-.99000001,-1.74
-.86000001,.41999999,-1.23,-1.55,.61000001,-.70999998,-.75,-.94999999,.090000004,.61000001,-1.11,.83999997
1.91,2.1700001,-.079999998,1.91,-1.41,-1.39,-1.91,-1.09,-.46000001,-.93000001,-1.27,-.23999999
-1.78,-.69999999,-.57999998,-.31,-2.3199999,-.15000001,-1.29,-2.3099999,-1.73,-2.22,-.17,.56
-4.8400002,-.91000003,-.15000001,-1.0700001,-.5,-.52999997,-.68000001,-.02,-1.91,1.12,1.67,.079999998
-2.48,.62,.64999998,-2.3399999,.22,-1.8200001,-.77999997,-.23,-.25999999,-2.4000001,-1.5,.41999999
.54000002,-.74000001,-3.25,-1.0700001,-.61000001,2.4400001,-.38,-.94999999,1.2,-1.64,-1.79,-3.5999999
-1.4400001,.46000001,-.46000001,-2.8499999,.52999997,-.47999999,-2.8099999,.51999998,-.0099999998,-.61000001,-.38,-1.92
.64999998,-.17,.23,-.029999999,2.4300001,3.3399999,-4.0900002,-1.9299999,.60000002,-.63999999,-1.33,-1.4299999
-2.04,-.41999999,-.46000001,.66000003,-1.49,-.93000001,-.77999997,-1.6900001,1.9400001,-.37,-.64999998,-.75
-1.4400001,.20999999,-.50999999,-2.28,-2.02,-1.39,-.60000002,-1.27,-.95999998,1.79,-.25,-1.09
.67000002,.15000001,.27000001,-.61000001,-1.04,-.029999999,-1.8200001,.02,-1.87,-1.13,2.5699999,.15000001
-1.78,.23,.52999997,-.039999999,1.71,-.94,.52999997,-1.17,.62,-.34,-.46000001,-1.72
.34999999,-1.22,-.38,-2.8699999,-.62,.37,-2.5599999,.30000001,-1.59,-.63,.31999999,.28999999
-1.5599999,2.8599999,-1,.23,1.33,-1.4299999,-.81,-2.21,-2.55,-3.8,-.94999999,-.75999999
-1.34,-.17,-.31,-.0099999998,-1.75,-2.26,.02,-1.47,-.28999999,.18000001,-1.6900001,-2.1099999
1.87,-3.6700001,-.31999999,-1.5599999,-.36000001,-.30000001,-3.0899999,-1.4299999,-.95999998,-.20999999,-.56999999,.039999999
-.18000001,-.16,.22,.039999999,-1.22,.18000001,-1.59,-.17,-.88,-.67000002,-1.78,-.88
-.13,-.38999999,-1.2,-.94,-2.9100001,-1.1799999,.67000002,-2.48,1.27,-.090000004,1.01,-.83999997
-.75,-.70999998,-1.39,-2.76,-2.21,-.94999999,-.50999999,.090000004,1.3200001,-.98000002,.30000001,-1.66
-.25999999,-1.09,-1.66,-1.12,-1.71,1.1,.92000002,-1.22,-1.99,-1.9,.41999999,-1.49
.99000001,-.34,.64999998,-.61000001,1.02,-.54000002,-1.26,-1.14,.69,-.58999997,-4.0599999,2.28
-2.1500001,-1.62,-.33000001,-.37,1.51,-.97000003,-2.8099999,-.039999999,-1.97,1.76,-.07,.86000001
-1.59,-1.71,.19,-.28999999,-.92000002,1.03,.70999998,-1.42,-.5,.70999998,-2.3,-1.39
-1.3099999,-2.75,-.47,3.8800001,-3.8399999,-.57999998,-1.51,-1.7,-.1,-2.3299999,-.2,-.61000001
-.28,-3.5599999,.17,-2.29,.46000001,-.51999998,-.60000002,-1.89,-.55000001,-.16,-1.5,-1.53
-.72000003,-.050000001,.81999999,.15000001,-1.08,-2.8800001,-1.05,-1.37,-1.5599999,-.74000001,-.20999999,-3.49
.029999999,-1.34,-1.92,-.56,-2.3199999,-.79000002,.34,-.33000001,-1.52,-2.8499999,-1.0700001,.27000001
-.55000001,.17,-1.41,-.059999999,-2.71,-.20999999,-.51999998,-1.9299999,-.31999999,-.090000004,1.17,-1.53
-.43000001,-1.5599999,.11,-.54000002,-1.86,-.76999998,-.72000003,.17,-3.3599999,-3.98,-.68000001,1.65
-2.1900001,-1.88,-1.28,.62,-2.6400001,-1,.97000003,-.029999999,-2.6099999,.97000003,.16,-1.8200001
-.07,2.03,.89999998,-.69999999,.1,.47999999,-.91000003,-1.28,-.40000001,-.87,-1.5599999,1.0599999
-.75999999,3.25,-.20999999,-.1,-.02,-1.15,-2.8900001,3.8199999,.38999999,.14,-.38999999,.80000001
1.21,1.23,-2.45,-1.47,-2.1600001,-.41,.28999999,-.19,-.57999998,-2.1300001,-3.3399999,-.64999998
-.81999999,-.55000001,-.94999999,-1.2,-3.4100001,-1.64,-1.29,-1.75,-1.64,1.1799999,-1.3099999,.63
-1.28,-.34,-.33000001,-1.9400001,1.52,-.31999999,-2.5,-.66000003,-1.6799999,-1.37,1.12,-.86000001
.56,.69,-.2,-.059999999,2.77,-1.3,.050000001,-.25,1.0700001,-2.77,-1.25,4.5900002
-.50999999,-2.54,.02,-1.1799999,-.41999999,-.67000002,.69,-2.02,.029999999,-2.04,.0099999998,.41
-1.3200001,-3.8800001,1.37,-2.05,-1.8,-1.04,-.91000003,1.01,-.44,1.33,1.8200001,-3.4300001
-.059999999,-.30000001,-1.24,-.11,1.34,-1.53,-.2,-1.66,-1.04,-2.0599999,-.55000001,-.49000001
.41999999,.69999999,.38,.75999999,-3.1199999,-1.61,-1.2,.67000002,-1.72,-.37,-1.66,-.81
.79000002,-.94,-.41,-1.09,-.44,-.19,-.80000001,-1.91,-2.1099999,.47999999,-1.27,.44999999
-1.27,-.31,-3.5899999,.75,-.88999999,-.17,-.33000001,1.0599999,-.92000002,-2.4100001,-.23,.97000003
-2.71,-1.86,.16,-1.4400001,.039999999,.91000003,-.30000001,-1.49,-1.8099999,-1.91,-1.13,.70999998
-2.05,.18000001,-.73000002,-3.8800001,-.059999999,-1.3200001,-.40000001,-.88999999,-.17,-2.4000001,-1.87,-2.9300001
-.79000002,-.23,1.52,-1.55,-.11,-1.98,-4.8499999,-1.0700001,-.34999999,-.98000002,-1.51,-.37
-1.58,-.58999997,1.11,.69999999,.34,-.94,-1.5599999,-.11,-1.51,.12,-1.01,-.18000001
-1.26,-.95999998,-.81999999,-1.78,3.3199999,-1.15,-4.25,-.88,-.85000002,-1.02,-1.09,-.34
-2.78,.44,-2.47,-2.53,-.28,-3.4400001,-1.27,.2,0,-2.6600001,-.25999999,-.69
-1.37,0,.61000001,-.20999999,.36000001,-.41,-.47999999,-.94,-2.26,.2,-1.45,.79000002
-1.74,2.5899999,-3.3299999,-1.25,.16,-1.53,-1.3200001,1.4299999,-.14,-1.9,.090000004,.69999999
-1.4,-1.5599999,.85000002,-1.77,-1.79,-.62,.44999999,-2.97,-2.51,.059999999,-.66000003,-2.5699999
-.93000001,.54000002,-.19,-3.1400001,-.69,-.47999999,-.54000002,-.55000001,-.75999999,-1.9,-1.16,-.63999999
-.27000001,-1.62,.69,-.2,1.0599999,-1.05,-1.4400001,-.88,-.92000002,-.36000001,-1.34,.58999997
-.34999999,-1.88,-1.78,-1.51,1.4,-.49000001,-1.03,-1.64,-2.45,-.46000001,-.70999998,.94999999
-1.54,-.31999999,1.09,-1.75,.44,-2.02,-2.0699999,-2.24,.49000001,-.62,-4.73,-1.15
-1.08,-3.8,.25999999,-.69999999,-.92000002,-1.7,-1.08,1.9299999,.91000003,.18000001,-.82999998,-1.17
-.67000002,1.36,-2.49,-.61000001,.36000001,-.1,-2.75,-1.54,-1.27,.090000004,-1.21,1.1
-1.35,-.31999999,-2.4400001,-4.8000002,-.76999998,-1.01,-3.3900001,-1.16,2.5599999,-1.4299999,-2.3399999,1.64
-.73000002,.99000001,-1.72,.22,2.0899999,-1.17,-1.17,-2.0699999,1.48,-2.3399999,.76999998,-.16
-.40000001,-1.01,2.3399999,-1.33,-1.16,-1.51,-1.29,-2.5999999,-1.58,-1.92,-1.55,-1.5700001
-.38999999,-2.5799999,-1.3200001,-3.05,-.55000001,-1.1799999,-.20999999,-1.1900001,-.56,-2.01,-1.42,-1.92
.1,.57999998,-1.25,-2.95,.79000002,-.37,-1.75,-.86000001,1.1799999,-.13,4.8099999,-.83999997
.64999998,-1.84,.75999999,-1.67,1.38,-.94999999,-.69999999,-1.9400001,-.92000002,-.83999997,-.58999997,-.079999998
-1.17,-.38,1.6,1.53,-.66000003,1.08,-.50999999,-.51999998,-.63,-.89999998,-.56,-1.4
.94999999,-2.23,-.55000001,-3.5599999,-2.1500001,-2.71,2.3699999,4.7199998,-.34999999,-.69999999,-2.4300001,1.6
-1,-.23,.38999999,.2,-1.2,-1.34,-.88,-.5,1.35,-.60000002,-.22,-1.48
.79000002,-2.6600001,-2.8900001,-4.73,-.34,-2.3,-2.27,-1.9299999,-1.28,-1.6900001,-.38999999,-1.4
-1.5700001,-.85000002,.76999998,-.66000003,-.75999999,-1.39,-1.05,-2.79,-1.63,-.31,-.30000001,.58999997
.23999999,-.76999998,.28,-1.88,-.34999999,-1.1900001,-1.51,.050000001,-.94999999,-.039999999,-.64999998,-.079999998
-2.27,-1.6900001,.34999999,1.8,2.0599999,-.52999997,-.47,-2.2,-2.1300001,-1.02,-.14,-.039999999
.34,-.47999999,-.52999997,-.58999997,-2.0599999,-1.53,-.79000002,-.34999999,-3.46,-4.7399998,-2.5,2.79
-.52999997,1.23,.17,-2.6600001,.34,-1.98,.64999998,2.49,-2.77,.94999999,-2.22,-1.16
-2.29,-.87,-.46000001,-.22,-2.8299999,-3.8299999,-.050000001,-2.1700001,-1.1,.20999999,-.12,-.36000001
-1.39,.46000001,-.38999999,-1.55,.31,.38999999,-1.15,-1.37,-1.1799999,-.31,.02,1.49
-1.53,-1.59,-1.77,-.68000001,-.44,-.059999999,.11,1.33,-.16,-2.3,.57999998,.85000002
.039999999,-.11,-.70999998,-1.3,-.93000001,-1.6900001,-1.75,1.12,.15000001,-.13,-.52999997,-1.83
-.69,-.37,-1.21,-1.05,-.69999999,.38,2.73,1.73,-1.09,.090000004,.81999999,-1.21
-3.05,-2.25,-1.37,-1.01,-2.1199999,-1.11,-1.11,-1,1.01,-1.03,1.04,-1.8
.80000001,-.56,-1.38,.94999999,-1.13,-.51999998,-1.09,.18000001,-1.16,.88,.15000001,-1.33
-1.02,-.46000001,2.5899999,-.23,-.79000002,-1.53,-.58999997,.16,-.81,.38999999,1.61,1.22
-.61000001,-.69,-.11,-2.0799999,-.38999999,-2.79,-.5,.07,-1.08,-1.89,-.11,-2.8499999
-1.83,-1.04,-2.6099999,-1.09,-.34999999,.99000001,.58999997,1.6,-1.72,-.94999999,-1.6799999,-1.97
-.93000001,.1,-.64999998,.090000004,1.88,-1.87,-2.6300001,.43000001,.33000001,-1.08,-.43000001,-.43000001
.91000003,-1.17,-.51999998,1.04,-.25999999,.81999999,2,-.18000001,-2.49,-.63999999,-.72000003,-.56999999
-1.03,.80000001,-.25999999,-2.45,-.79000002,.36000001,-.86000001,-.81999999,-.43000001,.13,-5,-2.9000001
.54000002,-3.49,-2.4200001,.079999998,-.11,-.34,-1.5,-1.04,-1.3200001,2.46,-1.0599999,-.30000001
-.69,-2.3299999,-.2,.97000003,.40000001,-2.03,-1.86,-1.5599999,.67000002,-.36000001,-.81999999,-2.02
.16,-2.6099999,-.31,-.25,-2.1500001,.93000001,-1.11,.059999999,.36000001,-4.5100002,-.079999998,-.44
-.81999999,-1.84,.70999998,-1.59,.039999999,-.5,2.27,-.22,-.88999999,-.67000002,-.75,-.14
-.41,-.22,.33000001,1.65,3.1199999,-3.96,-.38,.55000001,-.33000001,.0099999998,-.17,-.94999999
1.38,-1.1900001,-1.9400001,-1.21,-.46000001,-1.8,-1.3099999,-.64999998,-.60000002,-1.86,.27000001,-1.66
-1.91,-3.5599999,.25999999,-.81999999,-1.97,-2.79,1.51,.090000004,1.67,-.62,.34,-.56
-1.0700001,-.58999997,-.56999999,-1.02,-2.3800001,.40000001,-.95999998,-1.3200001,-.88999999,-1.52,.49000001,-.86000001
.69,-.58999997,-1.59,-1.5,-1.86,-2.45,-1.65,-.63,-1.46,-.50999999,-2.1500001,-.69
-.059999999,-.77999997,-.64999998,-.27000001,1.87,-1.6799999,-.83999997,.28999999,.60000002,-1.16,-1.27,-.94
2.3900001,-.059999999,-1.22,-.70999998,-.46000001,-.88999999,-.85000002,-2.1500001,-1.65,-.68000001,-.64999998,-1.36
-.51999998,-.77999997,-1.08,-1.3200001,-.63999999,-1.6900001,-2.77,-1.1,-2.3399999,-.16,-2.1199999,.97000003
-1.64,-3.23,-.30000001,-1.02,-1.74,-4.5100002,-.090000004,1.61,-1.3,-.23,.41999999,-3.6900001
-1.26,-.70999998,-.029999999,-.31999999,-1.02,-2.45,-1.45,-.50999999,-.51999998,-2.04,.66000003,1.6900001
-.34,-1.67,3.1800001,-2.23,1.26,-.090000004,.18000001,-2.8900001,-.2,-.73000002,-.94,-1.02
-1.65,-.13,.19,-1,.67000002,-.73000002,.41,1.62,-.75,-.28999999,-.87,-2.9300001
-.33000001,-1.27,.41999999,-2.6199999,-1.02,-.85000002,-.97000003,-2.3099999,-.81999999,2.6099999,-.38,-1.13
-.95999998,.49000001,.059999999,-.80000001,-1.52,-.2,-3.24,.0099999998,-1.13,-.36000001,-.79000002,1.11
-1.79,-.5,-1.78,-.67000002,.37,-.63,.050000001,.55000001,-4.1700001,-1.09,1.2,.50999999
-1.8200001,-1.5,-.15000001,2.6099999,3.05,2.04,-2.71,-.99000001,-3.04,-2.5799999,.50999999,-1.23
-1.2,1.41,.19,1.3200001,2.3499999,-.56999999,-.56,-1.03,1.04,-.88,-.44,.079999998
-.89999998,.07,-1.3,-1.41,-.40000001,-.17,-1.04,-.60000002,-.85000002,-1.6799999,2.3099999,1.0700001
.36000001,-2.1199999,-.76999998,-3.5699999,.56999999,-1.34,-1.36,-2.6199999,-.34,-.25,-.75999999,.15000001
.079999998,.36000001,-.81,-1.25,-4.2199998,-.14,-1.8,-.99000001,-1.24,-.38999999,-1.59,-1.78
-1.0700001,-1.03,.64999998,-1.75,-1.04,-1.0599999,-.34999999,.079999998,-.99000001,-1.28,-.23999999,-.69
-2.3800001,-.07,-1.34,-1.0700001,-1.51,.050000001,.82999998,.62,3.7,-.20999999,-.66000003,-1.36
-.94,.62,-2.4100001,.94999999,1.24,-.31,-2.73,-1.64,-.75,-.090000004,-1.0700001,.11
-1.4400001,1.0599999,.76999998,-1.16,-2.04,-.56,.56999999,-1.33,-.50999999,.47,.090000004,1.36
-.079999998,-.27000001,.15000001,.27000001,-2.26,1.08,-1.42,.25,-.36000001,.25999999,-1.96,-.74000001
2.3599999,1.88,2.3699999,-1.48,.13,-.28999999,-.92000002,-1.9299999,-1.54,-.49000001,-.64999998,-1.45
-1.29,1.02,-.85000002,-2.26,-.15000001,.51999998,-.63,-2.3299999,-.54000002,2.1099999,-2.72,-.81
.050000001,-4.3600001,-1.08,-2.3,1.28,-.47,.88,1.09,.23999999,-.34999999,-1.0599999,-.64999998
-1.3200001,-4.8099999,-1.66,-1.1799999,.18000001,-1.54,-.47,-.090000004,-.63,.46000001,-.23999999,-1.02
-.43000001,-1.63,1.03,-1.02,.28999999,-1.79,-1.21,-1.76,-.23999999,1.85,-1.29,-.87
-1.98,-.18000001,.70999998,-2.8599999,-.92000002,-1.47,.40000001,-2.3900001,.0099999998,-.81,.38,-1.5700001
-.07,-.47999999,.99000001,.16,-.93000001,-2.6500001,.54000002,.079999998,-1.28,-2.3099999,-1.6900001,-1.75
1.12,-.27000001,2.23,.81999999,-1.78,-1.51,-1.24,1.39,-.18000001,-.44,.17,-2.0699999
-.25,-1.61,-2.1400001,-1.76,-1.8099999,-1.79,.47,-1.04,.22,.20999999,-2.76,1.01
-1.01,-2.26,2.02,-1.73,2.52,-2.1600001,-2.1900001,.38,-1.41,.75,-.69,1.35
-.090000004,-1.84,.25999999,-.89999998,-2.99,-2.0699999,-2.3699999,-1.0700001,-3.9300001,-4.6500001,-1.79,-.20999999
-3.24,-.52999997,-2.22,-.88999999,-2.3900001,-1.41,-2.0899999,.73000002,-.050000001,-2.79,-.14,-2.1500001
-.18000001,-.43000001,-1.36,-1.83,-.31,-.89999998,-1.59,-.38,-1.12,-1.79,.40000001,-.02
1.15,-1.87,-2.3199999,-1.5599999,-.36000001,1.13,.11,-2.0999999,-1.17,-1.28,2.5799999,-1.04
-1.1799999,-1.84,-.19,-2.5699999,-1.92,-1.96,-1.3200001,-.02,.56999999,-.86000001,.92000002,-1.72
2.1700001,-1.22,-2.45,-1.23,.22,-1.22,-.76999998,.23999999,-.58999997,-1.45,.74000001,2.6500001
-1.41,-1.14,-1.9,.34,-.050000001,-2.1900001,-.86000001,-.73000002,-2.1199999,-2.1700001,.67000002,.93000001
-.50999999,-1.77,-.2,-.16,-.52999997,-1.08,-1.3,-2.5699999,-1.28,3.79,.050000001,-.2
-1.25,-4.5500002,-.66000003,-.15000001,-.95999998,-1.73,-.30000001,1.67,-2.5799999,-.63999999,-.34999999,-1.15
-2.3900001,-.57999998,-1.65,-2.55,.11,.49000001,-1.99,-.050000001,-1.5,-.40000001,.85000002,-2.3199999
-1.13,-1.0599999,.0099999998,-.0099999998,-.63999999,-1.4,-1.37,-1.3,-2.1700001,-.38999999,-1.52,.17
.34,-1.27,-.28999999,-1.87,1.05,-2.8599999,-1.77,-1.41,-.38999999,.02,.14,-.67000002
-2.04,-1.74,-.49000001,-.87,-1.38,-1.29,.14,1.6,-.58999997,-.47,-.2,-.34999999
-1.23,.22,.92000002,-3.04,-1.15,.25999999,-.2,-.93000001,-.059999999,-.69,-.81,-.55000001
-.039999999,-.25,-.27000001,-2.3199999,.98000002,-2.3800001,-1.28,-.51999998,-3.01,-4.73,-.47999999,.81999999
-2.4300001,-1.36,1.42,-.18000001,-.31,-1.23,-.66000003,-1.63,-.20999999,.80000001,1.37,-1.24
-1.71,-.74000001,-.58999997,-1,-1.11,.090000004,1.1,-1.6900001,-.12,.50999999,-.02,-1.72
-1.4299999,-4.5500002,-.029999999,-4.71,.22,-1.28,-3.8299999,.28999999,-1.33,-3.98,.20999999,-1.02
.81,-.94,-2.8800001,-.94,-1.47,.50999999,1,-1.15,-.66000003,.23999999,-1.38,-1.48
-1.5700001,1.1900001,-.34999999,-.57999998,-2.29,.75,-1.67,-.86000001,-1.41,-1.84,-4.7199998,.74000001
-.74000001,-1.04,.12,-.86000001,-.63999999,-.83999997,1.2,-.41999999,2.1900001,-2.1300001,1.1900001,-2.6300001
3.1099999,0,-.039999999,.25999999,.039999999,-.81999999,-.72000003,-.64999998,-2.01,-.43000001,-1.91,.0099999998
-.1,.31999999,-.69999999,-.36000001,-1.24,-.18000001,-2.3900001,-.47,-3.02,-.11,-1.11,-1
-.72000003,-.19,-1.33,-.61000001,-1.2,3.5,4.3899999,-.94,-3.21,-.63,-.079999998,.1
-2.74,.95999998,.49000001,-.46000001,-.85000002,-.28999999,-3.52,.91000003,-.43000001,-4.1999998,-.99000001,.14
-.57999998,-2.0899999,-.83999997,-.47999999,-.62,1.84,-.81,1.09,-1.28,-.76999998,3.5799999,-.89999998
-1.01,-1.47,-.25,-1.51,-1.6900001,-1.4,-1.26,-1.92,-1.86,-.27000001,-.19,1.47
-1.45,-2.4000001,-2.21,-1.01,-1.54,.2,-1.55,-.2,-1.4400001,-.44,.11,.36000001
-2.0599999,1.1900001,-.95999998,-.60000002,-1.92,-1.72,1.38,-.97000003,1.02,-.89999998,-.92000002,-1.15
.81999999,-.19,.19,-1.27,1.28,.37,-1.9,-1.13,-.74000001,-1.42,.37,.79000002
-.79000002,-1.71,-1.05,-2.0599999,-1.8099999,-2.22,-.72000003,-.41,-2,-.69,-1.1799999,.029999999
-1.04,-1.72,.33000001,.98000002,-.69999999,-1.22,-1.78,-2.3199999,-.73000002,-.47,.47999999,.13
1.6,.28999999,-.33000001,-1.98,.33000001,-1.05,-2.98,-.16,-.70999998,.25999999,-1.96,-2.25
-.57999998,-2.97,-1.3,-1.03,-1.61,-.19,-.029999999,1.92,-1.35,-3.3599999,-.37,.34
.41999999,-.079999998,.56,-.88,-1.89,-.64999998,-1.21,3.4300001,.02,-2.1099999,-1.26,-.75
.52999997,-.49000001,-.63,1.42,-3.27,-1.22,1.26,-1.34,.050000001,-1.13,.07,-.57999998
-.91000003,-1.22,-3.4300001,.079999998,-.18000001,-1.21,.55000001,.1,-.70999998,-1.62,-.37,-1.27
-1.8099999,1.22,-1.11,-2.53,-3.02,-1.89,3.9100001,-1.09,-4.4000001,-.61000001,-1.14,1.34
-.63,-.97000003,-1.17,-1.1,-1.9299999,-.86000001,-.55000001,-.039999999,-1.34,-1.17,.92000002,1.8200001
-.1,-1.87,-2.1300001,1.02,-3.1900001,-2.3599999,-2.04,-.07,-.79000002,-1.1,.56,-1.79
-.54000002,.0099999998,-1.72,.18000001,.83999997,-1.59,.16,-.19,-.81,-.85000002,-1.09,-.86000001
-.91000003,-1.21,-1.46,-.52999997,-.97000003,.81,.54000002,1.8,-.75999999,-2.05,-.5,-.16
-2.3800001,.059999999,-.87,-2.46,3.03,-1.49,-.34999999,.059999999,.34,-2,1,.93000001
-1.84,-.72000003,.51999998,-1.9299999,-1.92,-.41999999,-.86000001,-1.03,-.83999997,-1.8099999,.5,-1.3200001
